id;tipologia;denominazione;via;civico;latitude;longitude;stelle;categoria;totalePostiLetto;totaleNumeroCamere;numeroSingole;numeroDoppie;numeroTriple;numeroQuadruple;numeroBagni;contattoCellulare;contattoEmail;contattoFacebook;contattoInstagram;contattoTelefono;contattoWebSite;contattoFax;contattoTwitter;accessibileDisabili;accettazioneGruppi;"accettaAnimaliPiccolaTaglia";attivitaSportive;depositoValori;lavanderia;ristorante;tennis;parco;pistaBallo;servizioTelefono;televisione;tennisTavolo;ariaCondizionata;coperturaWifi;piscina;parcheggioCustodito;"venditaAlimentiPropriaProduzione";trasportoClienti;bar;cassettaSicurezza;presaTelefonicaModem;spaccio;campiBocce;campoBeachVolley;campoCalcetto;campoPallavolo;attraccoNatanti;numeroBungalow;numeroDocce;numeroLavadini;numeroPiazzole
148305;"Case e appartamenti per vacanze";"Casa vacanze Marco Aurelio";"Via Marco Aurelio";"47";"41.8878502";"12.4970027";;;3;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118096;"Case e appartamenti per vacanze";"Casa Vacanze Marianna";"Via Giacomo Barzellotti";"15";"41.9114104";"12.4462982";;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
141839;"Case e appartamenti per vacanze";"Casa vacanze Marianna Giorgi";"Via di San Francesco di Sales";"80";"41.8944888";"12.4645234";;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156106;"Case e appartamenti per vacanze";"Casa vacanze Mill Holiday";"Via Casilina";"3u";"41.8745293";"12.567622";;;;;;1;;;;"0039 346 6105734; +39 3738555622";"info@casavacanze-roma.it";;;;"www.casavacanze-roma.it/Rome%20Yourself%20Home/Contatti.html";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
163946;"Case e appartamenti per vacanze";"Casa vacanze Mirandolina";"Via Cesare Lombroso";"20";"41.9348314";"12.4188952";;;4;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
163789;"Case e appartamenti per vacanze";"Casa vacanze Monte Testaccio";"Via Giovanni Battista Bodoni";"96";"41.8777954";"12.4715987";;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
173915;"Case e appartamenti per vacanze";"Casa vacanze Moro";"Via del Moro";"33";"41.890275";"12.470989";;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58450;"Case e appartamenti per vacanze";"Casa Vacanze Musei Vaticani 1";"Via Angelo Emo";"147";"41.9032359";"12.4438100";;;6;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126719;"Case e appartamenti per vacanze";"Casa Vacanze Musei Vaticani 2";"Via Angelo Emo";"147";"41.9032359";"12.4438100";;;6;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
163071;"Case e appartamenti per vacanze";"Casa vacanze Muzio Clementi";"Via Muzio Clementi";"9";"41.9055926";"12.4724674";;;;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2271;"Case e appartamenti per vacanze";"Casa vacanze Napoli A";"Via Napoli";"27";"41.900782";"12.494269";;;2;;;;;;;;"angelomilana@libero.it";;;"0039 06 4078412";;"0039 06 4819794";;;;;;;;;;;;;true;;true;;;;;;;true;;;;;;;;;;;
173917;"Case e appartamenti per vacanze";"Casa vacanze Orti l'Alibert";"Via degli Orti d'Alibert";"4";"41.8963451";"12.4638149";;;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
155724;"Case e appartamenti per vacanze";"Casa vacanze Palmira House";"Via Luigi Biolchini";"21";"41.8680469";"12.4657237";;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
151392;"Case e appartamenti per vacanze";"Casa vacanze Pantheon Corner";"Via Delle Coppelle";"3";"41.9005";"12.47634";;;5;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
151398;"Case e appartamenti per vacanze";"Casa vacanze Paolina Patio Apartment";"Via Paolina";"30";"41.8970279";"12.4973605";;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85304;"Case e appartamenti per vacanze";"Casa Vacanze Parioli";"Viale Romania";"37";"41.9243412";"12.4928027";;;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157511;"Case e appartamenti per vacanze";"Casa vacanze Passione Romana";"Via Marcantonio Bragadin";"128";"41.9072562";"12.4443899";;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
150126;"Case e appartamenti per vacanze";"Casa vacanze Pereira";"Via Romeo Rodriguez Pereira";"195";"41.9179406";"12.4374992";;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117603;"Case e appartamenti per vacanze";"Casa Vacanze Piazza del Parlamento";"Piazza del Parlamento";"3";"41.9025387";"12.4779396";;;4;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85305;"Case e appartamenti per vacanze";"Casa Vacanze Pio IX";"Via Pio IX";"86";"41.9055910";"12.4232570";;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
144833;"Case e appartamenti per vacanze";"Casa vacanze Piramide";"Via Francesco Negri";"7";"41.8706039";"12.480543";;;2;;;1;;;;"0039 392 2690312";"info@casavacanzeromapiramide.com";;;;"www.casavacanzeromapiramide.com";;;;;;;;;;;;;;;;;true;;;;;;;;;;;;;;;;;
138341;"Case e appartamenti per vacanze";"Casa vacanze Polidori";"Viale delle Medaglie d'Oro";"42";"41.9106108";"12.446547";;;3;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
141055;"Case e appartamenti per vacanze";"Casa Vacanze Pollarola";"Piazza Pollarola";"38";"41.8960484";"12.4728128";;;6;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85306;"Case e appartamenti per vacanze";"Casa Vacanze Re di Roma";"Via Fregene";"6";"41.8828877";"12.5112897";;;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
145089;"Case e appartamenti per vacanze";"Casa vacanze Rialto";"Via Rialto";"35";"41.9078875";"12.4458175";;;3;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93572;"Case e appartamenti per vacanze";"Casa Vacanze Rina";"Via Stefano Porcari";"11";"41.9054173";"12.4600383";;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
145760;"Case e appartamenti per vacanze";"Casa vacanze Risorgimento";"Via Vespasiano";"9";"41.9068061";"12.4568423";;;3;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
144140;"Case e appartamenti per vacanze";"Casa Vacanze Roma Fori Imperiali";"Via della Madonna dei Monti";"8";"41.8939835";"12.4884872";;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
173960;"Case e appartamenti per vacanze";"Casa vacanze Roma suite Balduina";"Via Franco Lucchini";"41";"41.9197876";"12.4389833";;;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85968;"Case e appartamenti per vacanze";"Casa Vacanze Romane";"Via dei Quattro Cantoni";"60";"41.8958055";"12.4968375";;;4;2;;;;;;"0039 333 2824292 - 327 0488967";"casavacanzeromane2012@gmail.com";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156317;"Case e appartamenti per vacanze";"Casa Vacanze Romantic Gianicolo";"Via Vincenzo Monti";"29";"41.8739522";"12.4608735";;;4;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
173961;"Case e appartamenti per vacanze";"Casa vacanze Romasuite Cinecittà";"Piazza di Cinecittà";"26";"41.8523478";"12.569016";;;6;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
319454;"Case e appartamenti per vacanze";"Casa vacanze Rome unique vatican apartaments";"Via Domenico Silveri";"11";"41.896703462623414";"12.456584218183542";;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85307;"Case e appartamenti per vacanze";"Casa Vacanze S. Apollonia 1";"Piazza di Sant'Apollonia";"3";"41.8896978";"12.4709927";;;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157513;"Case e appartamenti per vacanze";"Casa vacanze S.I. Carrozze";"Via delle Carrozze";"44";"41.9059992";"12.4812983";;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157514;"Case e appartamenti per vacanze";"Casa vacanze S.I. Carrozze Due";"Via delle Carrozze";"44";"41.9059992";"12.4812983";;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157520;"Case e appartamenti per vacanze";"Casa vacanze S.I. Giovanni Prati";"Via Giovanni Prati";"1";"41.87329";"12.4629";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
221794;"Case e appartamenti per vacanze";"Casa Vacanze S.I. Greci 1";"Via dei Greci";"21";"41.9072796";"12.4780958";;;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
286766;"Case e appartamenti per vacanze";"Casa vacanze S.I. Vite";"Via della Vite";"7";"41.903225";"12.479715";;;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
121908;"Case e appartamenti per vacanze";"Casa vacanze San Basilio";"Via di San Basilio";"64";"41.9047096";"12.4894163";;;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156137;"Case e appartamenti per vacanze";"Casa Vacanze San Basilio 2";"Via di San Basilio";"64";"41.904658";"12.4894618";;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60376;"Case e appartamenti per vacanze";"Casa Vacanze Sarah";"Via Napoleone III";"80";"41.8962551";"12.5029999";;;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92065;"Case e appartamenti per vacanze";"Casa vacanze Seminario top";"Via del Seminario";"85";"41.8990682";"12.4781506";;;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
127629;"Case e appartamenti per vacanze";"Casa Vacanze Serena";"Via Giovanni Battista Bodoni";"6";"41.8801535";"12.4777987";;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92720;"Case e appartamenti per vacanze";"Casa vacanze Shivon";"Viale Guglielmo Marconi";"451";"41.8557704";"12.4718136";;;4;2;;;;;;"0039 335 5213949 - 348 6506158";"casavacanzeshivon@gmail.com";;;;"www.casavacanzeshivon.it";"0039 06 5570621";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117813;"Case e appartamenti per vacanze";"Casa vacanze Sognando Roma";"Via dell'Argilla";"21";"41.8955101";"12.4498371";;;4;2;;;;;;"0039 335 5774590";"angela.meetings@gmail.com";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
161908;"Case e appartamenti per vacanze";"Casa vacanze Spaghettini House";"Piazza di Santa Maria Liberatrice";"47";"41.8809109";"12.4756287";;;4;;;2;;;;"0039 368 747 3690";;"www.facebook.com/spaghettinihousetestaccio";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
173878;"Case e appartamenti per vacanze";"Casa vacanze Spagnoli Montanari Interno 2";"Via degli Spagnoli";"47";"41.9010842";"12.475510";;;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
146976;"Case e appartamenti per vacanze";"Casa vacanze St. Angel Trastevere House";"Via Giuseppe Parini";"7";"41.8745234";"12.4653011";;;5;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
145730;"Case e appartamenti per vacanze";"Casa Vacanze Susy";"Via Antonio Tempesta";"124";"41.884222";"12.5405572";;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301285;"Case e appartamenti per vacanze";"Casa vacanze Teatro dell'opera apartment";"Via Agostino Depretis";"60";"41.899585";"12.495249";;;7;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
145568;"Case e appartamenti per vacanze";"Casa vacanze Tiberhouse";"Via Ugo Bertossi";"2";"41.9071208";"12.5496447";;;4;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
164303;"Case e appartamenti per vacanze";"Casa vacanze tra Trastevere Campo de Fiori";"Vicolo dell'Arcaccio";"15";"41.8935401";"12.4715371";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
158760;"Case e appartamenti per vacanze";"Casa vacanze Trastevere Heart";"Vicolo Del Bologna";"10";"41.8908534";"12.4688757";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157526;"Case e appartamenti per vacanze";"Casa vacanze Trastevererome 45";"Via Natale Del Grande";"45";"41.8874237";"12.4708682";;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119128;"Case e appartamenti per vacanze";"Casa Vacanze Vale ai Laterani";"Via dei Laterani";"28";"41.8838859";"12.5030019";;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
158675;"Case e appartamenti per vacanze";"Casa vacanze Vatican Rome Apartment";"Via Giorgio Scalia";"40";"41.9064392";"12.4448215";;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85308;"Case e appartamenti per vacanze";"Casa Vacanze Via Giulia";"Via Giulia";"173";"41.8948425";"12.4694345";;;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
161857;"Case e appartamenti per vacanze";"Casa vacanze Via Poggioli";"Via Michelangelo Poggioli";"6";"41.9070564";"12.5161677";;;4;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
161858;"Case e appartamenti per vacanze";"Casa vacanze Via Poggioli 6";"Via Michelangelo Poggioli";"6";"41.9070564";"12.5161677";;;4;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91993;"Case e appartamenti per vacanze";"Casa vacanze vicario";"Vicolo del Vicario";"46";"41.8938319";"12.4509733";;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156386;"Case e appartamenti per vacanze";"Casa vacanze Villino Pasqui 1";"Via Angiolo Pasqui";"3";"41.733809";"12.265754";;;2;;;1;;;;"0039 389 1205558";;"https://www.facebook.com/Casa-Vacanze-Villino-Pasqui-947933845251573/";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117931;"Case e appartamenti per vacanze";"Casa Valadier";"Via Ezio";"19";"41.909173";"12.4662693";;;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
173987;"Case e appartamenti per vacanze";"Casa Veggy";"Via Manlio Capitolino";"11";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60378;"Case e appartamenti per vacanze";"Casa Veneto";"Via Sicilia";"141";"41.9093437";"12.4939514";;;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118029;"Case e appartamenti per vacanze";"Casa Vianelli";"Via di San Salvatore in Campo";"43";"41.893292";"12.4734032";;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
144881;"Case e appartamenti per vacanze";"Casa Vignoni";"Via dell'Oca";"35";"41.9096115";"12.4758523";;;6;;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
144551;"Case e appartamenti per vacanze";"Casa Villa Pamphili 196";"Viale di Villa Pamphili";"196";"41.8769719";"12.4574175";;;3;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
141051;"Case e appartamenti per vacanze";"Casa Viola a Ripetta";"Via di Ripetta";"252";"41.9094169";"12.4760937";;;3;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58453;"Case e appartamenti per vacanze";"Casa Visconti";"Via Ennio Quirino Visconti";"103";"41.9069689";"12.4677522";;;6;3;;;;;;;"info@casavisconti.it";;;"0039 06 39671224";"www.casavisconti.it";"0039 06 39637947";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157527;"Case e appartamenti per vacanze";"Casa Volver";"Via Augusto Aubry";"3";"41.9150744";"12.4543176";;;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
131694;"Case e appartamenti per vacanze";"Casa Yolo";"Via Francesco Antonio Pigafetta";"44";"41.869968";"12.487120";;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
331261;"Case e appartamenti per vacanze";"Casa42";"Via della Scala";"42";"41.891734811647495";"12.468052006795638";;1;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
142783;"Case e appartamenti per vacanze";Casaandrea;"Via Carlo Passaglia";"14";"41.9103764";"12.448484";;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
127128;"Case e appartamenti per vacanze";Casablanca;"Via Santamaura";"49";"41.9087438";"12.4535536";;;3;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
331140;"Case e appartamenti per vacanze";Casabolognetta;"Via Capaci";"110";"41.86583993733967";"12.684948432623624";;1;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137342;"Case e appartamenti per vacanze";Casacaia;"Via Acaia";"24";"41.8774371";"12.5080667";;;2;;;1;;;;"0039 331 6004896";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
300116;"Case e appartamenti per vacanze";"Casacau arcione";"Via In Arcione";"94";"41.901639";"12.485233";;;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
300115;"Case e appartamenti per vacanze";"Casacau quirinale casa e appartamento per vacanze";"Via In Arcione";"94";"41.901639";"12.485233";;;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91810;"Case e appartamenti per vacanze";Casadom;"Via degli Scipioni";"71";"41.9085398";"12.4576885";;;2;;;1;;;;;;;;;"www.casadom.it";;;;;;;;;;;;;;;;true;true;;;;;;;;;;;;;;;;;
189912;"Case e appartamenti per vacanze";"Casae appartamento per vacanze - HALLDIS - GESSI";"Via Romolo Gessi";"1";"41.8816573";"12.4747609";;;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117057;"Case e appartamenti per vacanze";Casagiù;"Via Antonio Labriola";"64";"41.9116332";"12.4483209";;;5;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
120258;"Case e appartamenti per vacanze";"Casale della Fontanella";"Via del Casale della Fontanella";"169";"41.860696";"12.7131195";;;7;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85315;"Case e appartamenti per vacanze";"Casale di Prato Rotondo";"Via dei Prati Fiscali";"94";"41.9464262";"12.5215538";;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157529;"Case e appartamenti per vacanze";"Casale di Villa Bonelli";"Via di Vigna Due Torri";"12";"41.8471512";"12.4530077";;;3;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33222;"Case e appartamenti per vacanze";"Casale Mostacciano";"Via Enrico Giachino";"35";"41.8047087";"12.4506655";;;20;;;;;;;;"info@residencecasalemostacciano.com";;;"0039 06 52707138";"www.residencecasalemostacciano.com";;;;;;;;;;;;;;true;;true;true;;true;;;;true;;;;;;;;;;;
157530;"Case e appartamenti per vacanze";"Casale Mostacciano";"Via Enrico Giachino";"35";"41.8047087";"12.4506655";;;20;;;;;;;"0039 348 4425706";"info@residencecasalemostacciano.com";"0039 06 5202195";;"0039 06 5202195";"www.residencecasalemostacciano.com";"0039 06 52707138";;;;;;;;;;;;;true;;true;true;;true;;;;true;;;;;;;;;;;
85316;"Case e appartamenti per vacanze";"Casale Rosso";"Via del Casale di San Pio V";"15";"41.8922002";"12.4324469";;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51505;"Case e appartamenti per vacanze";Casalessandra;"Via Giovanni Battista Bodoni";"6";"41.8801661";"12.4777623";;;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
145633;"Case e appartamenti per vacanze";Casalfattoria;"Via Pietro Cuppari";"33";"41.7814324";"12.4924414";;;5;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33223;"Case e appartamenti per vacanze";"Casali di S. Brigida S.C. a R.L.";"Via Braccianense";"km. 9,05";"42.0368276";"12.3171711";;;;;;;;;;;"info@casalisbrigida.com";;;"0039 06 3046012";"www.casalisbrigida.com";"0039 06 30449161";;;;;;;;;;;;true;true;;;;;true;;;;;;;;;;;;;;;
321713;"Case e appartamenti per vacanze";CasaLu;"Via Vespasiano";"40";"41.90772524848552";"12.456635698095672";;2;4;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
145626;"Case e appartamenti per vacanze";Casamia;"Via del Seminario";"106";"41.8990984";"12.4778152";;;3;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
308539;"Case e appartamenti per vacanze";"CasaMia Forte Braschi";"Via del Forte Braschi";"66";"41.915131";"12.420982";;2;4;3;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
320118;"Case e appartamenti per vacanze";"Casaparadisi casa e appartamento per vacanze";"Via Gregorio VII";"58";"41.89712097050374";"12.449739240757361";;1;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117130;"Case e appartamenti per vacanze";"Casasimone 66";"Via Gabriello Chiabrera";"66";"41.8545496";"12.4792588";;;5;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
184206;"Case e appartamenti per vacanze";"Casatua a Monti";"Via dei Quattro Cantoni";"72";"41.8967353";"12.4959389";;;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
184362;"Case e appartamenti per vacanze";"Casatua al tetto di Roma";"Via Giovanni Lanza";"91";"41.8951431";"12.4988238";;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157533;"Case e appartamenti per vacanze";"Casavacanza 3T";"Via di Porta Fabbrica";"49";"41.8989379";"12.4528541";;;3;;;;;;;"0039 371 1865044";;;;;"www.casavacanze3t.com";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
173992;"Case e appartamenti per vacanze";"Casavacanze la minerva";"Vicolo della Minerva";"50";"41.8973445";"12.477999";;;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
150889;"Case e appartamenti per vacanze";"Casavacanze Roma Sweet Home";"Via Principe Umberto";"18";"41.8946513";"12.5087119";;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
155877;"Case e appartamenti per vacanze";"Casavacanze Vicolo Minerva";"Vicolo della Minerva";"50";"41.8973445";"12.477999";;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
155875;"Case e appartamenti per vacanze";"Casavacanze Vicolo Minerva 2";"Vicolo della Minerva";"50";"41.8973445";"12.477999";;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
145766;"Case e appartamenti per vacanze";Casavamica;"Via Emanuele Filiberto";"166";"41.8877";"12.5081";;;4;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
155758;"Case e appartamenti per vacanze";Casavespa;"Viale Angelico";"70";"41.9195895";"12.4588508";;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85326;"Case e appartamenti per vacanze";"Cascarino Juan Carlos";"Via Annia";"58";"41.8873921";"12.4969021";;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
161612;"Case e appartamenti per vacanze";"Case appartamenti per vacanze Suiteurbanae Appartamento 3";"Via Urbana";"156";"41.8979019";"12.4955662";;;11;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174049;"Case e appartamenti per vacanze";"Case e appartamenti per vacanze Abitazione Mora";"Via della Stazione di Cesano";"743";"42.084435";"12.344045";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
158731;"Case e appartamenti per vacanze";"Case e Appartamenti per vacanze Buongiorno Vaticano";"Piazza Del Risorgimento";"20";"41.9066968";"12.457392";;;4;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
161453;"Case e appartamenti per vacanze";"Case e appartamenti per vacanze Candia143Apartment";"Via Candia";"143";"41.9073603";"12.4503771";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
144536;"Case e appartamenti per vacanze";"Case e appartamenti per vacanze Casa Maria";"Via di Boccea";"201";"41.9029539";"12.4220546";;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
173997;"Case e appartamenti per vacanze";"Case e appartamenti per vacanze Dolce Ciù Ciù";"Via Luigi Rizzo";"62";"41.9077857";"12.4445052";;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
161635;"Case e appartamenti per vacanze";"Case e appartamenti per vacanze Domus Forus";"Via Cavour";"194";"41.8960214";"12.4947761";;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
190432;"Case e appartamenti per vacanze";"case e appartamenti per vacanze Dream Home Roma";"Via Milazzo";"3";"41.9017514";"12.5042384";;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174051;"Case e appartamenti per vacanze";"Case e appartamenti per vacanze Esquilino - Monte Flat";"Via Carlo Alberto";"13";"41.8966147";"12.5002598";;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
